experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,cancellation_rate,transaction_pattern_Digital,transaction_pattern_Mixed,gender_Male,gender_Other,region_Semi-Urban,region_Urban,age_group_26-35,age_group_36-45,age_group_46-60,age_group_60+
20,5.06,305,77042.76000000001,95.64,61.92,-3.08,True,False,True,False,False,False,True,False,False,False
13,5.155,226,86887.57,93.5,67.08,-3.16,True,False,False,False,False,True,False,True,False,False
0,4.63,398,65575.14,92.09,79.34,6.42,True,False,True,False,True,False,False,False,False,True
8,4.18,160,97115.07,85.6,93.34,7.07,True,False,True,False,False,True,False,False,True,False
12,4.75,408,39216.61,83.92,68.02,-0.04999999999999982,True,False,True,False,False,True,False,False,True,False
1,4.845000000000001,418,53218.15,95.97,76.03,5.56,False,True,False,False,False,True,True,False,False,False
3,4.005,287,59611.92,82.74,87.27,4.97,True,False,True,False,False,False,False,False,False,True
15,4.535,59,53627.09,96.13,75.49,-2.6799999999999997,True,False,True,False,True,False,False,True,False,False
9,4.8549999999999995,433,61463.49,85.75,68.1,0.16000000000000014,False,False,True,False,False,True,False,True,False,False
5,4.805,442,73520.82,95.2,67.0,0.7799999999999998,False,True,False,False,False,True,False,False,True,False
8,4.7,314,57434.65,97.4,86.14,-2.3899999999999997,True,False,False,False,False,True,True,False,False,False
1,4.545,266,50083.12,88.0,80.68,1.6600000000000001,True,False,False,False,True,False,False,False,True,False
0,4.26,90,47021.78,90.83,77.79,0.37,True,False,True,False,False,False,False,True,False,False
11,4.635000000000001,56,101969.31,79.39,98.1,-3.04,False,False,True,False,False,True,True,False,False,False
15,4.055,75,50370.12,93.95,75.94,-3.05,True,False,True,False,False,True,True,False,False,False
1,4.4750000000000005,251,51535.57,92.15,82.49,4.77,False,True,True,False,False,True,True,False,False,False
12,5.21,81,70756.11,92.28,82.12,-3.49,False,True,True,False,False,True,True,False,False,False
7,5.015,115,74816.5,91.98,77.85,2.33,True,False,False,False,False,True,True,False,False,False
0,4.77,485,62100.63,86.75,69.94,5.67,True,False,True,False,False,True,True,False,False,False
4,4.239999999999999,247,77980.1,100.0,84.07,8.1,True,False,True,False,False,True,True,False,False,False
9,4.895,259,75629.38,84.63,88.63,-0.98,True,False,True,False,True,False,False,True,False,False
2,4.14,81,49023.09,88.92,73.64,6.14,True,False,False,False,False,True,True,False,False,False
10,4.86,281,56322.59,93.22,78.7,-0.6799999999999997,True,False,True,False,False,True,False,False,False,False
4,4.14,450,73427.44,96.3,71.3,1.67,False,False,True,False,False,True,False,True,False,False
11,3.975,120,58887.02,88.74,74.52,1.5899999999999999,True,False,False,False,False,True,False,False,False,False
11,4.045,448,42140.67,96.91,79.23,0.79,False,False,True,False,False,True,False,True,False,False
12,5.17,357,84017.74,90.08,77.58,-2.72,True,False,True,False,False,True,True,False,False,False
13,5.175,182,49292.35,88.12,82.98,-0.2699999999999996,False,True,True,False,True,False,False,True,False,False
3,4.495,332,69345.56,98.46,98.15,3.24,False,False,True,False,True,False,True,False,False,False
2,4.03,68,58009.98,92.34,100.0,5.71,False,False,True,False,False,False,False,False,False,False
16,4.46,250,63955.42,85.32,73.4,-5.12,True,False,True,False,True,False,False,False,False,False
7,4.405,61,29658.7,84.25,73.62,3.55,False,False,True,False,True,False,True,False,False,False
15,5.375,98,37933.17,92.02,81.57,-1.1399999999999997,False,False,True,False,False,False,True,False,False,False
10,4.56,100,44738.96,89.83,58.5,4.1,True,False,False,False,False,True,True,False,False,False
4,4.6,79,58341.99,97.3,90.73,2.71,True,False,True,False,False,False,True,False,False,False
15,5.215,222,56398.16,94.58,82.12,-1.5099999999999998,False,False,True,False,True,False,False,True,False,False
8,4.5,97,53562.88,85.71,78.83,0.9400000000000004,False,True,True,False,False,True,False,False,False,False
12,4.83,345,67986.23000000001,79.11,84.92,0.7800000000000002,False,True,True,False,False,True,False,True,False,False
7,4.915,368,89362.5,88.44,100.0,2.67,True,False,False,False,True,False,False,True,False,False
4,4.75,395,56245.79,91.04,74.05,-0.97,True,False,False,False,True,False,False,True,False,False
8,4.92,306,70874.76999999999,92.84,75.04,2.21,True,False,True,False,True,False,True,False,False,False
5,4.765,122,61566.21,83.57,89.99,1.2799999999999998,False,True,False,False,True,False,False,True,False,False
1,4.255000000000001,126,51914.21,91.38,90.64,3.51,True,False,True,False,False,True,False,False,True,False
6,4.840000000000001,275,54187.39,89.24,76.8,5.3100000000000005,True,False,True,False,False,True,False,True,False,False
16,4.96,193,91405.6,95.18,67.6,0.5399999999999991,True,False,False,False,True,False,False,False,True,False
11,4.495,63,49618.85,90.69,73.84,0.96,True,False,False,False,True,False,True,False,False,False
0,4.05,126,52144.19,91.12,81.78,4.66,False,False,True,False,True,False,False,True,False,False
14,4.68,379,76129.8,91.51,87.38,0.6399999999999997,True,False,False,False,False,True,False,True,False,False
20,5.28,309,75699.48000000001,95.08,73.03,-7.76,True,False,True,False,False,False,False,True,False,False
10,4.73,268,63491.17,88.69,86.02,1.4900000000000002,False,False,True,False,False,True,True,False,False,False
9,5.225,471,55971.47,90.91,81.22,1.83,False,True,False,False,False,True,False,True,False,False
15,4.855,187,49878.36,90.93,61.23,-3.3499999999999996,False,False,True,False,False,False,True,False,False,False
8,4.33,213,51624.6,84.79,67.68,-1.2000000000000002,False,True,True,False,True,False,True,False,False,False
11,4.7250000000000005,391,54287.25,80.81,72.3,-3.71,False,False,True,False,False,True,False,False,False,False
14,5.22,95,54513.09,91.08,71.21,-2.1100000000000003,False,False,True,False,False,False,False,True,False,False
15,5.355,382,76416.37,91.47,87.61,-7.39,True,False,False,False,False,True,False,True,False,False
0,3.93,359,26631.52,93.76,83.45,4.44,False,False,True,False,True,False,False,True,False,False
5,4.655,157,48211.17,95.35,78.1,0.14000000000000012,False,False,False,False,False,False,False,False,True,False
12,4.9799999999999995,380,75057.73000000001,83.12,72.84,1.7300000000000004,True,False,True,False,False,False,False,True,False,False
0,3.65,138,71598.91,85.83,71.85,3.14,False,True,False,False,False,True,False,False,False,False
12,5.3,201,61223.78,93.6,59.2,-1.8899999999999997,False,False,False,True,False,False,True,False,False,False
4,3.94,364,41449.21,84.35,86.13,6.35,True,False,True,False,True,False,False,False,True,False
2,3.8499999999999996,301,54193.55,92.71,78.72,2.21,False,True,False,False,True,False,False,True,False,False
11,4.355,481,56481.36,82.37,75.79,-0.5599999999999996,True,False,True,False,True,False,False,False,False,True
9,4.705,408,65886.36,98.0,87.2,-0.07000000000000028,True,False,False,False,True,False,False,True,False,False
8,3.87,337,63746.63,96.87,67.74,6.369999999999999,True,False,True,False,False,True,False,False,True,False
16,4.760000000000001,373,48368.4,85.8,98.38,-1.1500000000000004,True,False,True,False,False,True,False,True,False,False
5,3.525,201,25000.0,92.47,77.49,2.0,True,False,True,False,True,False,False,False,True,False
13,4.565,295,54688.27,87.32,81.15,-6.43,True,False,False,False,True,False,True,False,False,False
2,4.6499999999999995,429,24679.52,95.39,56.24,2.15,False,True,True,False,True,False,False,False,False,False
17,5.2749999999999995,464,76099.66,98.72,83.45,-2.3099999999999996,False,True,True,False,True,False,True,False,False,False
6,3.9699999999999998,450,32452.89,86.4,59.99,0.25,False,True,True,False,False,True,False,False,False,False
8,4.12,441,70547.35,93.31,71.09,-2.95,False,True,True,False,True,False,True,False,False,False
14,4.739999999999999,97,64996.99,75.0,92.81,-0.23000000000000043,True,False,True,False,False,True,True,False,False,False
18,5.29,336,82733.34,87.16,88.96,-4.01,False,False,True,False,False,True,False,False,False,False
15,5.345,119,60892.43,90.01,95.14,-3.37,False,True,True,False,False,False,False,False,False,False
18,4.97,347,64415.31,86.46,49.46,-5.8,False,True,True,False,False,True,False,False,False,False
18,4.53,242,67040.39,94.71,62.91,-5.220000000000001,False,True,True,False,False,True,False,False,True,False
16,4.590000000000001,162,69282.33,97.6,79.54,-6.5600000000000005,False,False,True,False,False,True,False,False,False,False
5,4.045,434,66952.83,90.64,70.62,1.5099999999999998,False,False,True,False,False,True,False,False,True,False
0,4.91,312,49436.89,93.64,83.3,6.55,True,False,True,False,False,True,False,True,False,False
18,4.99,220,65839.08,86.73,76.71,-3.87,False,False,True,False,False,False,False,True,False,False
14,5.35,350,60040.16,85.54,71.55,-3.76,True,False,False,False,False,True,False,False,False,False
2,4.22,161,47188.35,83.64,88.44,5.54,True,False,True,False,True,False,False,False,False,True
16,4.430000000000001,283,61680.4,91.03,71.52,-6.3100000000000005,True,False,True,False,False,True,False,True,False,False
5,5.025,85,33715.229999999996,96.19,61.64,1.9800000000000004,True,False,True,False,False,True,False,True,False,False
3,4.375,467,57304.5,87.73,72.45,6.859999999999999,True,False,True,False,False,True,True,False,False,False
7,4.495,482,40440.96,96.38,82.16,3.0199999999999996,False,True,True,False,False,True,False,True,False,False
3,5.075,438,42201.83,90.57,70.05,5.52,True,False,True,False,True,False,False,False,False,False
20,5.07,455,71161.86,78.71,67.61,-4.18,True,False,True,False,False,True,True,False,False,False
1,4.955,305,52289.01,83.67,82.47,9.36,False,False,True,False,True,False,False,True,False,False
9,4.895,377,49994.49,93.89,80.52,-3.65,True,False,True,False,True,False,False,False,True,False
11,5.065,366,77268.71,91.58,92.92,-1.8199999999999998,True,False,True,False,True,False,False,True,False,False
0,5.0,169,85263.66,88.51,81.48,4.94,True,False,True,False,True,False,True,False,False,False
11,4.365,286,73681.48000000001,96.15,78.32,2.2699999999999996,False,True,True,False,True,False,False,False,False,False
9,5.045,424,29000.0,85.69,93.93,-0.6099999999999999,False,False,True,False,True,False,False,True,False,False
11,5.275,403,54332.69,91.05,87.77,-2.15,False,True,False,False,False,False,True,False,False,False
18,4.65,340,73187.37,86.13,81.06,-2.0700000000000003,False,False,True,False,True,False,False,False,True,False
2,4.25,69,36988.31,96.43,86.14,2.46,False,True,False,False,True,False,False,False,False,False
18,5.45,419,94383.08,91.41,70.81,-1.25,True,False,False,False,True,False,True,False,False,False
6,4.470000000000001,403,89755.68,83.13,69.82,-2.51,True,False,True,False,True,False,True,False,False,False
20,5.11,94,64410.12,92.37,84.01,-6.140000000000001,True,False,False,False,False,True,True,False,False,False
0,3.83,465,34736.65,93.12,79.87,8.33,False,False,True,False,False,True,False,True,False,False
12,4.9799999999999995,480,61880.73,92.76,73.15,1.2300000000000004,True,False,True,False,False,True,True,False,False,False
8,4.55,425,28523.18,90.73,74.46,0.7699999999999996,False,True,True,False,True,False,False,False,False,False
15,5.055,284,38983.05,87.28,70.97,-4.85,True,False,False,False,False,True,True,False,False,False
17,4.875,291,73070.3,90.72,83.59,-3.41,False,False,True,False,True,False,False,False,False,False
14,5.2299999999999995,190,57047.84,91.96,93.36,-0.75,True,False,True,False,False,True,False,False,True,False
19,5.324999999999999,100,70456.65,94.68,61.65,-3.08,False,True,True,False,False,True,True,False,False,False
14,4.8999999999999995,280,43621.25,90.1,83.57,-2.0,False,True,False,False,False,False,False,True,False,False
14,4.569999999999999,313,69062.47,89.88,65.83,-4.43,False,False,False,False,False,True,False,True,False,False
9,3.9450000000000003,287,81988.89,88.62,78.57,2.5300000000000002,True,False,True,False,False,True,True,False,False,False
17,4.765,55,67429.67,91.25,62.17,-3.74,True,False,True,False,False,True,False,False,True,False
14,5.13,202,72290.37,89.92,84.82,0.17999999999999972,True,False,True,False,True,False,False,False,False,False
11,4.705,264,41735.009999999995,82.43,74.76,-0.40000000000000036,True,False,True,False,False,True,False,True,False,False
0,4.57,113,41387.91,92.88,82.15,5.34,False,False,True,False,True,False,False,False,False,True
12,4.76,132,67568.23000000001,88.85,74.83,-3.83,False,False,True,False,False,True,False,True,False,False
16,4.0600000000000005,338,94377.58,94.74,75.65,-0.41999999999999993,False,True,True,False,False,True,False,True,False,False
16,4.87,157,58210.02,88.18,87.43,-6.74,False,False,False,False,False,True,False,True,False,False
6,4.66,330,74762.5,84.11,87.95,4.4,True,False,True,False,False,False,True,False,False,False
10,4.6,130,65492.26,90.92,84.81,-0.5599999999999996,True,False,True,False,True,False,False,True,False,False
11,4.875,419,47452.15,89.83,72.76,-4.26,False,False,True,False,True,False,False,True,False,False
8,4.0,377,46485.43,91.25,78.2,3.04,False,True,True,False,False,True,False,False,True,False
14,4.32,377,55578.97,85.29,71.16,-1.0899999999999999,False,False,True,False,True,False,False,False,True,False
0,4.66,184,46843.15,89.57,81.62,3.29,True,False,False,False,True,False,False,True,False,False
10,4.73,247,54027.59,89.85,92.81,-2.33,False,True,False,False,False,True,True,False,False,False
4,5.1,276,66150.44,89.08,74.55,3.6100000000000003,True,False,True,False,False,False,False,False,False,False
18,5.21,264,72130.66,90.29,62.02,-8.28,True,False,True,False,False,True,False,False,False,True
17,5.425,346,56283.69,98.36,82.57,-5.4399999999999995,True,False,False,False,False,True,False,False,False,False
17,5.425,268,69897.92,87.14,100.0,-6.2,True,False,True,False,False,True,False,False,False,False
17,5.0249999999999995,220,73618.03,92.45,69.18,-4.66,False,False,True,False,False,True,False,False,True,False
19,5.455,335,75661.38,89.47,85.02,-6.25,True,False,True,False,False,False,False,False,False,False
6,4.220000000000001,292,34012.29,93.98,97.23,1.5099999999999998,True,False,True,False,False,True,False,True,False,False
13,5.075,68,47058.11,94.22,72.36,-3.38,True,False,True,False,False,True,True,False,False,False
0,4.08,61,81945.42,91.32,73.91,5.73,False,False,True,False,False,False,True,False,False,False
19,5.475,454,81574.56,93.34,61.43,-6.66,False,True,True,False,False,True,False,False,True,False
8,4.69,213,46619.22,86.01,96.07,-0.7000000000000002,False,True,True,False,False,False,False,False,False,True
15,4.845,171,67224.23000000001,87.05,96.25,-0.34999999999999964,True,False,True,False,False,True,False,False,True,False
5,4.265,380,40476.82,81.78,85.79,3.38,False,True,False,False,True,False,False,True,False,False
6,3.36,476,52545.35,95.02,76.52,2.3200000000000003,False,False,True,False,True,False,True,False,False,False
17,4.905,447,67857.18,97.22,83.94,-4.2,True,False,True,False,True,False,False,False,False,False
0,4.02,281,24418.21,92.99,82.6,5.77,True,False,False,False,False,True,True,False,False,False
15,5.375,298,70701.29000000001,96.53,88.98,-2.0300000000000002,True,False,True,False,False,True,False,True,False,False
17,4.915,275,48058.15,87.36,69.34,-4.09,False,True,True,False,False,True,False,True,False,False
17,5.345,415,72123.8,88.6,83.42,-5.58,False,True,True,False,False,False,True,False,False,False
