driver_id,experience_years,customer_rating,trip_frequency,earning_history,on_time_arrival_rate,driving_behaviour_score,transaction_pattern,cancellation_rate,gender,region,age_group,nova_score
D98074,9,4.824999999999999,160,71372.54000000001,92.81,74.94,Digital,-2.01,Male,Semi-Urban,26-35,170.03
D98075,1,3.875,413,50208.4,86.8,90.68,Digital,6.6,Female,Urban,46-60,152.57
D98076,12,5.01,285,44786.66,97.21,87.69,Digital,2.039999999999999,Female,Semi-Urban,36-45,175.58
D98077,6,4.8100000000000005,168,72865.81,80.14,80.74,Digital,-0.5699999999999998,Male,Semi-Urban,36-45,169.32
D98078,12,5.09,293,57774.87,86.38,89.08,Digital,1.46,Male,Semi-Urban,36-45,179.73
D98079,8,4.5600000000000005,158,52109.01,87.59,99.29,Mixed,1.58,Male,Urban,26-35,161.38
D98080,1,4.195,414,41694.95,79.63,65.07,Cash,3.06,Male,Urban,46-60,153.56
D98081,7,4.465,182,55454.13,81.0,74.5,Cash,3.3099999999999996,Male,Rural,18-25,156.09
D98082,7,4.925,462,57676.15,96.87,80.64,Digital,2.8200000000000003,Male,Urban,26-35,182.65
D98083,7,4.245,80,46259.98,89.89,71.33,Digital,-1.0499999999999998,Female,Rural,46-60,145.07
D98084,1,4.555000000000001,292,62632.42,90.72,54.12,Cash,7.960000000000001,Male,Urban,26-35,162.94
D98085,14,5.35,151,75471.65,86.0,83.61,Cash,-4.38,Male,Rural,36-45,184.1
D98086,2,4.75,465,22000.0,90.54,78.03,Digital,0.75,Male,Urban,26-35,168.14
D98087,19,5.175,118,84136.47,95.28,75.15,Digital,-3.75,Male,Semi-Urban,18-25,180.69
D98088,13,5.285,297,39137.4,92.99,88.37,Mixed,-1.0599999999999996,Male,Urban,18-25,180.99
D98089,1,4.715000000000001,386,39298.99,93.86,63.91,Digital,6.41,Male,Urban,46-60,166.81
D98090,4,4.63,221,51504.57,89.39,76.84,Digital,1.3399999999999999,Male,Urban,46-60,162.4
D98091,8,4.47,231,53882.29,89.62,59.6,Digital,2.54,Female,Rural,26-35,156.84
D98092,7,4.444999999999999,250,50555.37,89.04,83.82,Digital,5.369999999999999,Male,Rural,46-60,159.69
D98093,1,4.8950000000000005,399,27488.58,84.84,73.1,Cash,3.99,Male,Urban,18-25,168.9
D98094,3,4.595,93,51951.37,97.05,58.97,Digital,3.42,Male,Urban,36-45,154.99
D98095,19,4.614999999999999,88,45954.66,84.6,86.2,Digital,-4.97,Female,Urban,36-45,156.0
D98096,17,5.085,225,57425.23,98.83,73.67,Digital,-3.74,Male,Semi-Urban,36-45,176.36
D98097,1,5.025,201,50683.16,89.2,74.64,Digital,3.87,Male,Urban,26-35,170.91
D98098,11,4.135,421,57952.6,91.55,76.53,Digital,-0.3200000000000003,Male,Urban,36-45,159.92
D98099,5,4.615,321,53092.91,92.03,80.97,Digital,5.41,Male,Urban,26-35,167.44
D98100,1,4.445,429,41963.49,82.63,81.21,Digital,5.1,Male,Semi-Urban,46-60,163.35
D98101,20,5.5,286,88870.43,88.66,56.74,Mixed,-5.74,Male,Urban,26-35,192.97
D98102,11,4.755000000000001,430,85528.93,85.37,77.35,Mixed,-0.9199999999999999,Male,Urban,46-60,181.87
D98103,2,4.6,422,51681.15,90.03,70.79,Cash,4.6,Male,Rural,18-25,168.92
D98104,14,4.93,385,77038.78,92.8,70.92,Cash,-2.8600000000000003,Female,Semi-Urban,26-35,182.47
D98105,20,5.3,175,56542.86,90.0,79.01,Digital,-4.29,Female,Rural,36-45,178.99
D98106,18,5.28,277,90545.94,91.32,79.39,Cash,-2.91,Female,Semi-Urban,26-35,191.32
D98107,18,4.67,153,76405.67,88.07,79.98,Cash,-5.41,Male,Semi-Urban,36-45,167.18
D98108,16,4.390000000000001,312,94617.01,89.31,100.0,Digital,-3.29,Male,Urban,36-45,174.28
D98109,13,4.235,463,66000.36,88.84,83.41,Cash,-0.54,Male,Urban,26-35,166.73
D98110,1,4.405,180,60211.61,98.38,97.26,Digital,7.32,Female,Urban,36-45,161.72
D98111,13,5.325,329,37105.19,95.23,81.07,Digital,-3.39,Female,Semi-Urban,26-35,182.01
D98112,3,4.085,303,56413.29,86.39,77.14,Digital,-0.24,Male,Rural,60+,152.88
D98113,13,5.325,445,77272.37,79.57,83.87,Cash,-1.8099999999999996,Male,Urban,36-45,194.76
D98114,10,4.9,171,50254.68,95.26,71.16,Digital,0.40000000000000036,Male,Semi-Urban,26-35,166.87
D98115,11,4.045,141,68912.69,99.87,65.84,Cash,-0.7599999999999998,Male,Semi-Urban,26-35,148.85
D98116,12,4.54,229,68885.65,95.81,62.45,Mixed,0.13999999999999968,Male,Semi-Urban,46-60,163.62
D98117,10,4.95,146,47961.18,93.11,82.63,Cash,-2.04,Male,Rural,26-35,167.94
D98118,16,5.220000000000001,163,89492.59,90.7,67.91,Digital,-4.01,Male,Urban,36-45,183.18
D98119,3,3.765,433,61046.4,100.0,83.34,Digital,3.9000000000000004,Male,Urban,26-35,154.21
D98120,15,5.375,265,76387.25,88.31,71.6,Digital,-4.13,Male,Semi-Urban,26-35,188.06
D98121,5,4.855,387,51147.17,92.98,66.68,Digital,1.12,Male,Urban,36-45,173.59
D98122,5,4.745,135,69104.12,90.57,65.63,Cash,-2.23,Female,Rural,18-25,164.73
D98123,17,5.425,152,48572.91,93.69,88.39,Mixed,-5.17,Male,Semi-Urban,26-35,181.16
D98124,20,4.77,456,78894.83,88.51,84.22,Digital,-5.23,Female,Semi-Urban,46-60,183.12
D98125,19,4.765,166,69356.29000000001,86.13,77.36,Mixed,-2.8200000000000003,Male,Urban,26-35,167.63
D98126,6,5.15,73,67850.70999999999,88.07,81.36,Digital,2.0199999999999996,Female,Urban,26-35,174.05
D98127,14,4.609999999999999,318,97020.46,86.51,87.39,Cash,-2.1399999999999997,Male,Semi-Urban,26-35,178.31
D98128,8,4.7,371,76786.68,92.24,68.48,Digital,3.74,Male,Rural,26-35,175.64
D98129,4,3.86,465,63363.23,87.45,64.34,Cash,1.3599999999999999,Male,Rural,46-60,153.71
D98130,1,5.025,267,57420.33,87.22,93.84,Mixed,4.95,Male,Urban,18-25,177.82
D98131,1,4.205,328,31022.36,88.41,78.96,Digital,4.84,Female,Rural,18-25,151.11
D98132,7,4.825,76,49563.75,92.02,69.46,Digital,-1.99,Male,Urban,26-35,160.28
D98133,7,5.045,399,72984.41,93.6,88.14,Cash,3.5700000000000003,Female,Rural,26-35,187.59
D98134,4,4.4799999999999995,194,50158.99,81.57,96.35,Digital,5.45,Female,Urban,26-35,158.99
D98135,17,5.3549999999999995,194,61635.74,87.52,82.83,Cash,-0.35999999999999943,Female,Semi-Urban,18-25,182.6
D98136,15,4.305,104,81185.2,88.5,79.93,Digital,3.789999999999999,Male,Urban,26-35,157.35
D98137,10,4.88,298,55124.33,92.24,80.38,Cash,-2.46,Male,Rural,26-35,173.59
D98138,13,4.835,99,67399.59,92.24,77.68,Digital,-2.0199999999999996,Female,Urban,26-35,167.17
D98139,7,5.175,281,50307.28,81.15,94.52,Cash,2.5599999999999996,Male,Rural,18-25,179.54
D98140,19,5.154999999999999,343,58239.3,88.66,80.76,Digital,-3.7,Male,Rural,18-25,182.57
D98141,9,4.444999999999999,141,40554.2,91.19,75.66,Cash,-0.96,Female,Urban,18-25,151.93
D98142,10,5.17,478,72381.57,90.27,90.28,Cash,1.1399999999999997,Male,Semi-Urban,36-45,193.55
D98143,18,4.97,230,69110.51999999999,93.82,80.69,Cash,-5.96,Male,Urban,46-60,176.9
D98144,17,5.135,365,60697.64,87.43,77.97,Mixed,-2.49,Female,Urban,36-45,182.96
D98145,17,4.965,129,65318.65,94.13,92.33,Mixed,-4.98,Male,Semi-Urban,26-35,173.58
D98146,18,4.78,182,58530.98,96.45,76.42,Cash,-6.32,Male,Urban,18-25,167.34
D98147,6,4.800000000000001,419,60348.09,85.75,82.54,Digital,0.8900000000000001,Male,Urban,36-45,177.09
D98148,7,4.555,331,57419.73,87.28,76.94,Digital,1.7699999999999996,Female,Rural,26-35,166.1
D98149,14,5.35,292,71428.51000000001,95.79,83.72,Digital,-4.220000000000001,Male,Urban,18-25,190.21
D98150,15,4.125,199,77873.22,87.95,88.53,Digital,-2.8,Other,Urban,18-25,157.03
D98151,19,5.045,381,77053.37,88.32,71.37,Mixed,-6.2,Female,Semi-Urban,36-45,184.58
D98152,18,4.53,194,65810.16,92.91,66.36,Digital,-6.21,Female,Urban,26-35,161.35
D98153,10,4.62,326,53253.41,93.83,87.0,Digital,2.01,Male,Semi-Urban,46-60,168.98
D98154,6,4.33,200,41378.91,86.58,77.17,Digital,2.2,Male,Urban,60+,151.16
D98155,18,4.92,394,74752.63,92.05,76.51,Digital,-6.48,Male,Urban,46-60,182.73
D98156,19,4.555,216,73634.88,95.22,70.23,Digital,-9.5,Female,Urban,18-25,165.74
D98157,15,4.835,87,54714.62,86.23,84.39,Cash,1.92,Male,Urban,36-45,163.63
D98158,7,4.555,121,47728.18,86.52,73.77,Mixed,0.41999999999999993,Male,Semi-Urban,46-60,154.69
D98159,17,4.8549999999999995,409,74331.92,86.52,78.5,Mixed,-6.99,Male,Semi-Urban,36-45,181.07
D98160,7,5.045,435,62395.68,93.76,91.38,Cash,0.8399999999999999,Male,Urban,36-45,186.89
D98161,12,4.6499999999999995,186,45435.65,87.35,76.15,Mixed,0.6799999999999997,Male,Rural,26-35,159.57
D98162,9,4.885,358,66690.23000000001,100.0,94.98,Digital,-0.009999999999999787,Male,Urban,18-25,182.36
D98163,18,5.45,90,62830.4,84.76,86.89,Digital,-3.3099999999999996,Male,Urban,26-35,181.31
D98164,17,4.465,419,53018.18,90.99,67.45,Cash,-6.54,Male,Semi-Urban,26-35,165.41
D98165,9,4.925,405,57305.85,93.62,71.65,Digital,-1.02,Other,Semi-Urban,26-35,178.44
D98166,0,4.1,309,38893.64,95.64,82.19,Cash,4.9,Female,Urban,36-45,151.26
D98167,4,4.779999999999999,54,74665.33,78.27,95.26,Cash,4.59,Male,Urban,36-45,166.36
D98168,2,4.12,470,67228.13,86.27,91.06,Digital,1.58,Female,Semi-Urban,36-45,165.21
D98169,8,4.8500000000000005,340,44539.37,78.63,78.77,Mixed,1.38,Female,Semi-Urban,26-35,169.59
D98170,7,5.175,252,64941.98,85.08,72.5,Cash,1.5599999999999996,Female,Semi-Urban,26-35,179.33
D98171,15,5.025,95,83428.44,85.51,87.27,Cash,2.1099999999999994,Male,Urban,26-35,176.2
D98172,9,4.625,435,66783.22,100.0,79.87,Digital,1.6900000000000004,Male,Urban,36-45,176.7
D98173,18,5.08,423,61063.4,89.89,83.24,Mixed,-3.4299999999999997,Female,Semi-Urban,36-45,185.16
D98174,13,4.095,432,79281.09,94.13,73.96,Cash,-0.34999999999999964,Female,Urban,36-45,164.69
D98175,4,4.84,326,58119.25,90.25,72.67,Cash,1.9300000000000002,Female,Urban,60+,173.01
D98176,5,4.455,331,57179.68,86.5,97.5,Mixed,2.9800000000000004,Other,Semi-Urban,26-35,166.51
D98177,7,5.1049999999999995,460,65829.14,100.0,82.69,Digital,0.43000000000000016,Male,Urban,46-60,189.89
D98178,10,4.8,297,72707.29000000001,88.82,82.24,Cash,-1.3399999999999999,Male,Urban,46-60,175.72
D98179,7,4.085,356,58811.26,86.96,94.24,Mixed,0.4900000000000002,Male,Semi-Urban,36-45,158.25
D98180,12,4.7,192,62319.79,87.4,86.59,Cash,-1.1100000000000003,Male,Rural,26-35,166.86
D98181,0,3.85,144,52063.37,100.0,74.39,Cash,6.26,Male,Semi-Urban,18-25,141.18
D98182,16,5.17,286,74460.66,91.55,60.29,Mixed,-4.779999999999999,Female,Semi-Urban,18-25,182.08
D98183,15,4.565,311,59857.97,91.66,89.87,Mixed,1.6099999999999994,Male,Rural,36-45,168.76
D98184,8,5.01,214,53414.39,87.16,79.07,Digital,-2.9699999999999998,Female,Rural,26-35,172.1
D98185,7,4.175,285,53662.7,91.71,90.7,Digital,3.9000000000000004,Female,Urban,26-35,156.55
D98186,0,4.63,352,63512.56,84.59,73.37,Digital,7.66,Male,Rural,18-25,169.4
D98187,7,4.755,284,50407.41,86.63,86.34,Mixed,2.8099999999999996,Female,Rural,60+,168.78
D98188,4,4.9799999999999995,124,48132.18,86.43,75.14,Cash,2.2800000000000002,Male,Semi-Urban,60+,165.73
D98189,17,4.585,206,67999.26999999999,91.04,82.05,Digital,-2.83,Female,Urban,26-35,165.83
D98190,6,4.8500000000000005,271,77061.2,97.81,85.06,Mixed,2.8499999999999996,Male,Urban,36-45,178.79
D98191,17,4.645,62,56357.61,86.68,80.78,Digital,-5.640000000000001,Male,Semi-Urban,36-45,157.81
D98192,15,5.245,395,101943.35,90.84,63.33,Mixed,-1.4000000000000004,Male,Urban,26-35,195.54
D98193,11,5.275,221,46398.18,88.4,96.55,Cash,0.6399999999999997,Male,Urban,36-45,180.06
D98194,3,4.335,192,69205.74,77.96,100.0,Cash,3.46,Female,Urban,26-35,160.05
D98195,12,4.53,349,55757.95,92.79,81.07,Cash,2.1500000000000004,Female,Urban,26-35,167.23
D98196,10,4.21,271,54927.78,96.19,67.99,Cash,0.8899999999999997,Male,Urban,46-60,154.45
D98197,15,4.045,368,52738.85,89.45,67.87,Cash,-1.17,Other,Semi-Urban,46-60,152.63
D98198,11,5.095000000000001,376,60812.95,81.04,72.36,Digital,-1.6400000000000001,Male,Urban,18-25,180.63
D98199,13,5.275,51,82241.38,94.03,68.25,Mixed,-3.42,Female,Rural,26-35,178.82
D98200,15,4.805,194,59678.6,94.23,74.72,Digital,-4.25,Male,Rural,26-35,168.15
D98201,19,4.614999999999999,262,80047.92,82.62,76.89,Digital,-3.76,Male,Semi-Urban,26-35,169.79
D98202,20,4.81,130,94557.41,87.91,74.82,Digital,-8.11,Female,Semi-Urban,18-25,173.5
D98203,17,4.995,123,76350.25,84.99,86.76,Cash,-2.83,Male,Urban,46-60,174.65
D98204,7,4.995,408,71189.73999999999,84.2,85.79,Digital,3.6900000000000004,Male,Urban,46-60,184.49
D98205,2,4.109999999999999,172,84309.08,90.82,82.12,Digital,2.04,Female,Rural,46-60,156.65
D98206,6,4.67,474,54346.41,93.39,81.14,Mixed,-1.74,Male,Semi-Urban,26-35,175.48
D98207,19,4.965,229,43511.03,92.15,88.21,Mixed,-1.9100000000000001,Male,Semi-Urban,26-35,171.22
D98208,9,4.395,325,54889.57,86.82,92.91,Digital,0.11000000000000032,Male,Urban,46-60,163.56
D98209,10,5.07,157,55144.17,99.49,75.93,Digital,0.6399999999999997,Female,Urban,26-35,173.13
D98210,19,5.335,138,59811.48,94.76,76.48,Cash,-4.79,Male,Urban,46-60,179.53
D98211,0,4.43,57,41036.34,75.43,84.66,Digital,4.03,Male,Urban,46-60,147.3
D98212,10,4.77,272,51626.04,88.62,99.47,Digital,-1.5299999999999998,Male,Urban,26-35,171.25
D98213,4,4.1899999999999995,207,58958.98,100.0,79.62,Digital,1.48,Male,Urban,26-35,154.71
D98214,12,5.0,111,60181.1,83.95,88.99,Cash,-0.9400000000000004,Male,Urban,36-45,170.43
D98215,15,5.375,67,94213.94,87.76,74.51,Cash,0.20000000000000018,Female,Rural,26-35,184.95
D98216,10,5.17,107,58454.11,91.36,92.73,Digital,2.75,Female,Urban,46-60,175.76
D98217,4,4.4799999999999995,239,46753.53,87.68,67.98,Cash,3.1799999999999997,Male,Semi-Urban,36-45,156.6
D98218,5,3.975,341,73294.11,92.77,76.74,Cash,5.77,Female,Urban,46-60,156.77
D98219,2,4.67,477,51354.15,88.68,65.39,Mixed,5.0,Male,Urban,26-35,171.78
D98220,1,4.485,113,63273.99,87.39,86.89,Cash,2.27,Male,Urban,18-25,158.61
D98221,20,4.83,91,90167.28,94.79,82.47,Digital,-5.69,Male,Semi-Urban,36-45,173.52
D98222,5,4.825,91,32874.119999999995,75.16,85.5,Digital,4.8,Male,Semi-Urban,26-35,156.58
D98223,9,4.734999999999999,285,42455.47,92.8,86.78,Mixed,2.8499999999999996,Other,Semi-Urban,26-35,167.33
D98224,5,4.305,237,64455.83,91.05,80.66,Cash,5.93,Male,Semi-Urban,26-35,158.98
D98225,20,5.22,303,49520.84,99.01,75.28,Digital,-4.02,Male,Urban,46-60,181.14
D98226,1,4.4350000000000005,381,21625.89,89.39,85.32,Cash,3.7,Male,Semi-Urban,36-45,157.73
D98227,16,4.57,431,78354.63,86.6,69.59,Digital,-5.15,Male,Urban,36-45,174.51
D98228,0,4.16,240,74474.56,88.89,84.57,Cash,4.39,Male,Rural,60+,158.24
D98229,0,4.23,326,48904.9,90.62,73.49,Digital,2.91,Male,Urban,26-35,155.63
D98230,5,4.515,198,52873.79,90.06,89.53,Cash,7.09,Female,Semi-Urban,26-35,160.95
D98231,16,4.21,68,54665.85,81.82,68.83,Mixed,-1.21,Male,Rural,26-35,144.23
D98232,1,4.595000000000001,415,76514.65,92.68,91.64,Cash,4.97,Female,Semi-Urban,26-35,178.25
D98233,16,5.4,496,70972.62,85.95,71.59,Digital,-6.09,Female,Semi-Urban,36-45,196.21
D98234,15,4.285,204,80779.49,85.56,73.8,Cash,-2.87,Male,Semi-Urban,46-60,159.38
D98235,6,3.9699999999999998,394,45544.89,90.9,81.13,Digital,0.9100000000000001,Male,Semi-Urban,18-25,152.2
D98236,3,4.885,303,68094.94,94.37,77.59,Cash,5.07,Male,Semi-Urban,18-25,177.06
D98237,12,4.9799999999999995,136,59447.05,82.52,90.98,Digital,-0.8300000000000001,Male,Rural,26-35,170.83
D98238,19,4.635,52,62254.5,95.41,91.26,Digital,-5.05,Female,Urban,26-35,161.52
D98239,3,3.865,415,44968.05,85.37,78.38,Cash,4.09,Female,Rural,26-35,149.03
D98240,4,5.1,291,89973.15,97.29,67.79,Cash,4.18,Female,Rural,36-45,186.4
D98241,15,5.085,381,69518.0,86.86,68.18,Digital,-3.59,Male,Urban,18-25,183.0
D98242,8,4.53,114,55127.72,92.68,76.45,Digital,-0.6800000000000002,Male,Rural,26-35,156.96
D98243,10,4.54,219,45028.11,91.82,69.75,Cash,-2.18,Male,Semi-Urban,18-25,157.75
D98244,11,4.545,275,60997.83,83.16,77.01,Cash,-0.46999999999999975,Male,Semi-Urban,26-35,163.9
D98245,13,5.015000000000001,424,65716.09,87.22,93.08,Digital,-4.54,Male,Semi-Urban,18-25,185.81
D98246,14,4.32,145,73446.45,97.67,93.67,Cash,-1.08,Male,Urban,26-35,160.86
D98247,4,4.5,231,51667.14,93.11,57.15,Digital,7.76,Male,Urban,26-35,157.2
D98248,9,5.114999999999999,361,77085.94,97.22,70.98,Digital,-2.85,Male,Urban,46-60,186.82
D98249,17,4.685,288,77390.56,88.65,83.15,Cash,-3.75,Male,Semi-Urban,26-35,173.76
D98250,7,4.785,107,75227.92,87.17,70.56,Digital,0.54,Male,Rural,18-25,166.37
D98251,7,4.755,393,32797.14,94.52,79.48,Digital,2.3600000000000003,Male,Semi-Urban,26-35,168.89
D98252,3,5.075,422,25528.08,85.61,75.74,Mixed,2.36,Female,Semi-Urban,18-25,174.34
D98253,18,4.88,327,42514.22,82.43,69.98,Mixed,-3.3099999999999996,Male,Urban,26-35,168.57
D98254,10,5.25,203,44839.93,91.97,87.38,Digital,-3.48,Male,Semi-Urban,26-35,177.48
D98255,5,4.795,226,35052.03,85.45,76.38,Cash,1.31,Male,Urban,26-35,161.95
D98256,0,4.59,473,79555.64,96.91,78.85,Digital,7.26,Male,Semi-Urban,18-25,179.92
D98257,4,4.42,305,24720.56,94.42,74.99,Cash,2.4299999999999997,Male,Semi-Urban,26-35,154.29
D98258,0,4.67,318,34130.13,89.54,83.72,Cash,3.81,Female,Semi-Urban,26-35,163.99
D98259,2,4.99,184,64062.09,87.22,70.56,Digital,2.81,Male,Rural,26-35,171.79
D98260,2,4.99,443,54448.58,88.6,88.71,Digital,1.5099999999999998,Male,Rural,26-35,182.68
D98261,2,4.55,413,30212.72,93.39,68.23,Digital,-0.5700000000000001,Female,Urban,46-60,162.07
D98262,6,4.800000000000001,423,70812.20999999999,87.51,71.21,Digital,2.51,Male,Urban,26-35,178.43
D98263,0,5.0,209,38631.35,99.3,73.89,Cash,8.37,Male,Urban,26-35,169.0
D98264,9,4.5649999999999995,296,52491.25,78.26,89.72,Digital,0.79,Male,Urban,46-60,164.28
D98265,19,5.114999999999999,222,66721.12,92.11,82.64,Cash,-7.64,Male,Urban,46-60,179.65
D98266,4,5.1,94,67954.19,96.22,88.27,Digital,-2.0,Male,Urban,26-35,175.92
D98267,20,5.29,195,43996.5,89.85,86.93,Digital,-6.220000000000001,Male,Rural,36-45,177.57
D98268,15,5.015,279,95472.79,84.77,86.44,Mixed,-1.0899999999999999,Male,Urban,26-35,186.08
D98269,15,4.705,461,71126.19,91.5,64.72,Cash,-7.5,Female,Semi-Urban,36-45,177.28
D98270,3,4.715,226,23000.0,88.18,86.66,Digital,2.76,Male,Urban,36-45,158.89
D98271,16,4.94,64,73787.82,91.22,91.68,Mixed,-5.41,Male,Urban,26-35,171.94
D98272,12,5.24,322,49009.82,95.09,69.15,Digital,0.0,Male,Urban,26-35,180.77
D98273,2,4.6899999999999995,278,73002.21,86.5,85.22,Digital,3.99,Male,Urban,60+,172.38
D98274,7,4.745,369,60394.91,92.41,83.53,Cash,0.08000000000000007,Male,Urban,26-35,174.87
D98275,1,4.775,210,53563.76,85.1,93.44,Digital,5.21,Male,Urban,46-60,167.95
D98276,10,5.02,179,76024.43,80.53,89.5,Mixed,-4.46,Male,Urban,36-45,177.17
D98277,3,4.805000000000001,196,34582.369999999995,83.37,92.46,Digital,4.42,Male,Urban,26-35,162.99
D98278,7,4.734999999999999,158,78627.43,96.01,69.26,Cash,1.67,Male,Semi-Urban,60+,169.14
D98279,12,4.34,312,86352.06,90.93,69.44,Digital,1.5899999999999999,Male,Rural,26-35,166.62
D98280,3,4.075,399,61524.78,86.99,90.84,Digital,4.83,Male,Rural,26-35,159.89
D98281,1,4.265000000000001,431,38064.01,94.47,99.3,Cash,4.93,Male,Urban,18-25,162.45
D98282,7,5.175,484,46064.15,90.08,91.33,Cash,2.51,Female,Semi-Urban,26-35,187.46
D98283,17,4.444999999999999,133,61329.99,81.19,83.67,Cash,-2.0199999999999996,Male,Urban,46-60,156.51
D98284,6,5.1000000000000005,169,52545.89,86.73,89.75,Cash,3.5599999999999996,Male,Semi-Urban,18-25,173.87
D98285,16,4.96,84,67911.55,95.6,67.11,Digital,-2.2,Female,Semi-Urban,36-45,168.74
D98286,13,5.325,103,33000.0,86.71,88.92,Mixed,-1.71,Male,Rural,36-45,171.84
D98287,6,5.0,229,65989.95,94.94,65.8,Digital,-0.6600000000000001,Male,Urban,60+,174.77
D98288,12,5.13,219,74588.32,93.02,86.63,Mixed,-0.8099999999999996,Male,Rural,26-35,182.6
D98289,1,4.745,423,54190.24,92.37,69.93,Cash,5.52,Female,Semi-Urban,36-45,173.44
D98290,11,3.875,209,78004.03,92.71,88.68,Digital,-1.0899999999999999,Male,Rural,46-60,151.94
D98291,1,5.025,218,40298.31,85.49,84.86,Mixed,6.82,Male,Semi-Urban,26-35,169.97
D98292,7,4.555,262,57718.46,91.28,79.85,Digital,0.6500000000000004,Male,Rural,36-45,164.45
D98293,17,5.425,304,76270.45999999999,97.97,70.29,Cash,-3.9400000000000004,Male,Urban,36-45,192.09
D98294,1,4.825,236,46481.45,91.59,90.93,Digital,4.55,Male,Urban,60+,169.06
D98295,20,4.1899999999999995,128,63779.82,94.81,78.38,Cash,-2.37,Male,Urban,46-60,151.79
D98296,3,4.335,188,56417.03,91.79,75.48,Digital,5.37,Female,Urban,26-35,155.09
D98297,16,4.22,296,60810.43,80.96,68.32,Digital,-1.5199999999999996,Male,Urban,26-35,154.93
D98298,13,4.305,215,68846.83,93.64,80.57,Digital,0.4900000000000002,Male,Rural,46-60,159.57
D98299,7,4.865,180,42720.45,85.99,88.93,Mixed,6.119999999999999,Male,Urban,26-35,165.74
D98300,3,5.075,262,71254.48,87.49,80.24,Digital,5.33,Male,Urban,36-45,180.33
D98301,15,5.195,380,35000.0,91.48,79.17,Mixed,-0.7800000000000002,Other,Urban,26-35,179.42
D98302,8,4.29,419,39875.369999999995,88.06,65.0,Digital,3.1100000000000003,Male,Urban,60+,156.94
D98303,17,5.425,436,78610.73000000001,93.36,82.17,Cash,-3.91,Male,Rural,46-60,199.05
D98304,17,5.2749999999999995,357,44026.57,90.56,84.12,Digital,-6.63,Male,Semi-Urban,36-45,183.36
D98305,12,5.3,376,73021.25,92.45,87.69,Digital,-0.7599999999999998,Male,Urban,36-45,192.82
D98306,10,4.9,493,75985.14,97.57,75.44,Mixed,2.4800000000000004,Male,Rural,18-25,187.17
D98307,1,4.065,487,41363.4,83.86,80.78,Digital,5.81,Male,Rural,46-60,156.14
D98308,1,4.6850000000000005,472,40896.79,87.88,66.19,Cash,7.15,Female,Semi-Urban,60+,169.34
D98309,10,4.74,100,46666.79,96.99,88.77,Digital,-4.02,Other,Urban,26-35,162.03
D98310,12,5.3,212,50147.31,94.02,75.54,Cash,-2.95,Male,Semi-Urban,18-25,178.95
D98311,14,4.859999999999999,463,64072.94,88.3,82.81,Cash,2.7699999999999996,Male,Semi-Urban,26-35,181.7
D98312,15,4.585,145,59333.72,88.15,73.67,Mixed,-3.24,Male,Urban,26-35,159.53
D98313,15,5.075,200,65726.26000000001,83.93,71.79,Digital,-4.52,Male,Rural,46-60,174.66
D98314,16,4.38,339,79560.82,93.59,83.48,Mixed,-4.55,Female,Semi-Urban,26-35,169.51
D98315,16,5.12,207,97417.18,86.26,84.71,Cash,-0.3700000000000001,Male,Urban,26-35,186.28
D98316,6,4.470000000000001,390,83248.68,90.56,65.08,Cash,-0.69,Female,Urban,26-35,171.51
D98317,8,4.84,316,38540.06,98.58,77.23,Mixed,-0.5499999999999998,Male,Urban,26-35,169.65
D98318,3,3.9050000000000002,154,74615.24,98.0,86.01,Digital,3.0700000000000003,Male,Semi-Urban,36-45,150.04
D98319,14,5.02,355,40086.61,88.68,84.17,Digital,-2.63,Male,Urban,18-25,175.65
D98320,10,5.01,425,70174.23999999999,94.01,73.95,Cash,-2.23,Female,Semi-Urban,36-45,184.99
D98321,5,4.815,91,25000.0,94.23,63.99,Digital,0.4700000000000002,Male,Rural,26-35,154.0
D98322,0,4.31,242,71912.56,97.85,96.01,Mixed,3.95,Male,Rural,36-45,164.49
D98323,0,4.33,331,56597.18,88.36,77.08,Digital,3.16,Male,Semi-Urban,18-25,160.46
D98324,4,4.38,190,42358.0,91.46,81.98,Cash,1.5499999999999998,Female,Urban,26-35,153.71
